Country,Product_Number,Product_Name,Product_Code,Output_MEUR,CO2_kg_total,CO2_kg_per_MEUR,CH4_kg_total,CH4_kg_per_MEUR,N2O_kg_total,N2O_kg_per_MEUR,Total_CO2e_kg_per_MEUR
KR,37,Precious metal ores and concentrates,C_PREO,12.5498354014,2801004221.31,223190514.59412235,230672.767847,18380.54129548721,79910.5110071,6367.454906873564,225392545.30071747
KR,38,"Lead, zinc and tin ores and concentrates",C_LZTO,1.10985000922,729029057.839,656871695.9793152,37462.067616,33754.171559027374,9449.17290154,8513.918838619333,660073001.275202
KR,39,Other non-ferrous metal ores and concentrates,C_ONFO,4.64846308348,111387203.835,23962157.348491125,10687.1553097,2299.0728586574523,4270.27316285,918.6419438342889,24269971.50364962
KR,40,Stone,C_STON,2190.37638007,515045328.122,235140.10322990254,23471.1212263,10.715565342952573,14916.9362382,6.810215985676072,237244.84629570937
KR,41,Sand and clay,C_SDCL,745.8575243,90096968.5762,120796.48678312595,2548.05152248,3.416271123458049,1110.93956751,1.4894796007489979,121286.85446878127
KR,42,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",C_CHMF,2569.07099467,132448740.801,51555.11119614395,7106.87817742,2.7663222200416016,3816.57851309,1.4855870160879863,52026.248777568435
KR,43,Products of meat cattle,C_PCAT,347.363851722,738664632.18,2126486.76170013,37363.9252346,107.56422998355873,18934.5920838,54.5093912044527,2143943.5488088494
KR,44,Products of meat pigs,C_PPIG,8888.33448607,517294135.394,58199.220135641284,99268.7897987,11.168435431213386,10624.4626166,1.1953265972664395,58828.69787599087
KR,45,Products of meat poultry,C_PPLT,3380.7950974,185571283.42,54889.83451339998,64520.759042,19.08449260696683,2404.98414539,0.7113664318904014,55612.71241084601
KR,46,Meat products nec,C_POME,3997.32472219,22464641.6797,5619.919131161397,4809.4962356,1.2031787682650505,508.756856359,0.1272743376425694,5687.3358361481
KR,47,products of Vegetable oils and fats,C_VOIL,162.373421067,413093801.34,2544097.4183178996,18707.6169808,115.21354208014557,14188.2501596,87.3803733786302,2570479.196441481
KR,48,Dairy products,C_DAIR,8745.12363552,841771555.555,96256.10690465062,105207.702851,12.030442019559185,36633.8171492,4.189056516068534,97703.05925795644
KR,49,Processed rice,C_RICE,132.097182861,986867528.55,7470768.923122584,30558.2937311,231.33191086486028,35004.0502436,264.98710635209545,7547467.799810105
KR,50,Sugar,C_SUGR,892.437254471,836096256.895,936868.3934991076,28252.869,31.65810129334766,25939.0215793,29.065372886831785,945457.1441503316
KR,51,Food products nec,C_OFOD,60101.8283521,1228256188.69,20436.25331153647,765838.163434,12.742343859281963,9229.71890599,0.15356802212269982,20833.73446545888
KR,52,Beverages,C_BEVR,12604.0487399,495886443.402,39343.42477050231,114632.033738,9.094858017734822,6463.31125918,0.5127964349042401,39733.971850248505
KR,53,Fish products,C_FSHP,9200.30586249,202767619.04,22039.225876901695,94028.9538568,10.220198682758978,1432.16920498,0.15566539051913575,22366.642768506517
KR,54,Tobacco products (16),C_TOBC,4024.716928,112077664.723,27847.341000127104,37592.4063071,9.340385169841191,2280.32125979,0.566579290067776,28259.01529675062
KR,55,Textiles (17),C_TEXT,49556.8639232,2104320944.66,42462.754461645105,771908.162018,15.576210859796396,42485.8843434,0.8573158384122502,43126.07706289865
KR,56,Wearing apparel; furs (18),C_GARM,6316.88700773,154886789.494,24519.48076710323,42606.3417992,6.744832026766104,2031.80968657,0.32164730571936245,24793.572599868312
KR,57,Leather and leather products (19),C_LETH,7668.45607942,128772724.872,16792.522971813076,6367.72025315,0.8303783952338447,3166.55969168,0.4129331457186231,16925.200850495057
KR,58,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),C_WOOD,8637.85493139,341713682.175,39560.01633382509,160673.187683,18.601051876793274,49645.4348863,5.747426332189058,41603.913764405406
KR,59,"Wood material for treatment, Re-processing of secondary wood material into new wood material",C_WOOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,60,Pulp,C_PULP,1042.29443754,524863835.485,503565.80307937926,125027.891087,119.95448366978532,64456.5388094,61.84100815267602,523312.3957825924
