name,emission_factor,unit_standard,unit_original,source,region,category,base_year,source_dept,tier,search_text
反應性黑色紡織染料(適用於浸染、連續染色＆冷壓染色，紙箱包裝),14.5,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,臺灣永光化學工業股份有限公司,1,反應性黑色紡織染料(適用於浸染、連續染色＆冷壓染色，紙箱包裝) kg 台灣 環境部 產品碳足跡 臺灣永光化學工業股份有限公司
反應性黑色紡織染料(適用於印花染色，紙箱包裝),12.9,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,臺灣永光化學工業股份有限公司,1,反應性黑色紡織染料(適用於印花染色，紙箱包裝) kg 台灣 環境部 產品碳足跡 臺灣永光化學工業股份有限公司
再生料-廢輪胎-再生碳黑,518.0,公噸(mt),公噸(mt),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環拓科技股份有限公司,1,再生料-廢輪胎-再生碳黑 公噸(mt) 台灣 環境部 產品碳足跡 環拓科技股份有限公司
再生料-廢輪胎-再生裂解油(未燃燒),310.0,公秉(kl),公秉(kl),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環拓科技股份有限公司,1,再生料-廢輪胎-再生裂解油(未燃燒) 公秉(kl) 台灣 環境部 產品碳足跡 環拓科技股份有限公司
鋼胚(電弧爐製程，SD280W),0.703,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,海光企業股份有限公司、公路總局西部濱海公路南區臨時工程處,1,鋼胚(電弧爐製程，SD280W) kg 台灣 環境部 產品碳足跡 海光企業股份有限公司、公路總局西部濱海公路南區臨時工程處
鋼胚(電弧爐製程，SD420W),0.729,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,海光企業股份有限公司、公路總局西部濱海公路南區臨時工程處,1,鋼胚(電弧爐製程，SD420W) kg 台灣 環境部 產品碳足跡 海光企業股份有限公司、公路總局西部濱海公路南區臨時工程處
熱軋竹節鋼筋(SD280W),0.874,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,海光企業股份有限公司、公路總局西部濱海公路南區臨時工程處,1,熱軋竹節鋼筋(SD280W) kg 台灣 環境部 產品碳足跡 海光企業股份有限公司、公路總局西部濱海公路南區臨時工程處
熱軋竹節鋼筋(SD420W),0.901,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,海光企業股份有限公司、公路總局西部濱海公路南區臨時工程處,1,熱軋竹節鋼筋(SD420W) kg 台灣 環境部 產品碳足跡 海光企業股份有限公司、公路總局西部濱海公路南區臨時工程處
免調質鋼車用鍛造件,4.84,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,金鍛工業股份有限公司、中國鋼鐵股份有限公司,1,免調質鋼車用鍛造件 kg 台灣 環境部 產品碳足跡 金鍛工業股份有限公司、中國鋼鐵股份有限公司
調質鋼車用鍛造件,5.7,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,金鍛工業股份有限公司、中國鋼鐵股份有限公司,1,調質鋼車用鍛造件 kg 台灣 環境部 產品碳足跡 金鍛工業股份有限公司、中國鋼鐵股份有限公司
多晶矽太陽能電池,3.14,piece,片,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環境部、中美矽晶製品股份有限公司宜蘭分公司,1,多晶矽太陽能電池 piece 台灣 環境部 產品碳足跡 環境部、中美矽晶製品股份有限公司宜蘭分公司
單晶矽太陽能電池,3.53,piece,片,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環境部、中美矽晶製品股份有限公司宜蘭分公司,1,單晶矽太陽能電池 piece 台灣 環境部 產品碳足跡 環境部、中美矽晶製品股份有限公司宜蘭分公司
多晶矽晶片,175.0,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環境部、中美矽晶製品股份有限公司宜蘭分公司,1,多晶矽晶片 kg 台灣 環境部 產品碳足跡 環境部、中美矽晶製品股份有限公司宜蘭分公司
IEC IE3馬達(AEHF系列，4P20HP ),695.0,台,台,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,東元電機股份有限公司,1,IEC IE3馬達(AEHF系列，4P20HP ) 台 台灣 環境部 產品碳足跡 東元電機股份有限公司
多晶矽晶碇,39.1,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環境部、中美矽晶製品股份有限公司宜蘭分公司,1,多晶矽晶碇 kg 台灣 環境部 產品碳足跡 環境部、中美矽晶製品股份有限公司宜蘭分公司
咖哩醬,2.0,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,衛生福利部食品藥物管理署,1,咖哩醬 kg 台灣 環境部 產品碳足跡 衛生福利部食品藥物管理署
正銀漿,18.2,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環境部、中美矽晶製品股份有限公司宜蘭分公司、臺灣賀利氏材料科技股份有限公司,1,正銀漿 kg 台灣 環境部 產品碳足跡 環境部、中美矽晶製品股份有限公司宜蘭分公司、臺灣賀利氏材料科技股份有限公司
背銀漿,13.0,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環境部、中美矽晶製品股份有限公司宜蘭分公司、臺灣賀利氏材料科技股份有限公司,1,背銀漿 kg 台灣 環境部 產品碳足跡 環境部、中美矽晶製品股份有限公司宜蘭分公司、臺灣賀利氏材料科技股份有限公司
氫氟酸，49％,3.94,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環境部,1,氫氟酸，49％ kg 台灣 環境部 產品碳足跡 環境部
味噌,1.14,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,衛生福利部食品藥物管理署,1,味噌 kg 台灣 環境部 產品碳足跡 衛生福利部食品藥物管理署
素沙茶醬,1.58,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,衛生福利部食品藥物管理署,1,素沙茶醬 kg 台灣 環境部 產品碳足跡 衛生福利部食品藥物管理署
丁腈橡膠手套,0.139,雙,雙,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環境部,1,丁腈橡膠手套 雙 台灣 環境部 產品碳足跡 環境部
鰹魚柴魚花,3.82,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,衛生福利部食品藥物管理署,1,鰹魚柴魚花 kg 台灣 環境部 產品碳足跡 衛生福利部食品藥物管理署
AB楞紙箱(3層2浪),1.19,m2,平方公尺(m2),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環境部,1,AB楞紙箱(3層2浪) m2 台灣 環境部 產品碳足跡 環境部
角紙,1.14,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環境部,1,角紙 kg 台灣 環境部 產品碳足跡 環境部
紙棧板,1.23,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環境部,1,紙棧板 kg 台灣 環境部 產品碳足跡 環境部
緩衝材料組裝用熱熔膠,3.41,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環境部,1,緩衝材料組裝用熱熔膠 kg 台灣 環境部 產品碳足跡 環境部
乙烯醋酸乙烯酯共聚物(EVA),3.27,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環境部,1,乙烯醋酸乙烯酯共聚物(EVA) kg 台灣 環境部 產品碳足跡 環境部
鯖魚柴魚花,3.63,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,衛生福利部食品藥物管理署,1,鯖魚柴魚花 kg 台灣 環境部 產品碳足跡 衛生福利部食品藥物管理署
低地板甲類市區公車運輸服務(包含營業據點及公車站點排放),0.0575,延人公里(pkm),延人公里(pkm),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,府城汽車客運股份有限公司、興南汽車客運股份有限公司、新營汽車客運股份有限公司、臺南市政府環境保護局、臺南市政府交通局,1,低地板甲類市區公車運輸服務(包含營業據點及公車站點排放) 延人公里(pkm) 台灣 環境部 產品碳足跡 府城汽車客運股份有限公司、興南汽車客運股份有限公司、新營汽車客運股份有限公司、臺南市政府環境保護局、臺南市政府交通局
乙類市區公車運輸服務(包含營業據點及公車站點排放),0.0784,延人公里(pkm),延人公里(pkm),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,府城汽車客運股份有限公司、興南汽車客運股份有限公司、新營汽車客運股份有限公司、臺南市政府環境保護局、臺南市政府交通局,1,乙類市區公車運輸服務(包含營業據點及公車站點排放) 延人公里(pkm) 台灣 環境部 產品碳足跡 府城汽車客運股份有限公司、興南汽車客運股份有限公司、新營汽車客運股份有限公司、臺南市政府環境保護局、臺南市政府交通局
普通甲類市區公車運輸服務(包含營業據點及公車站點排放),0.0767,延人公里(pkm),延人公里(pkm),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,府城汽車客運股份有限公司、興南汽車客運股份有限公司、新營汽車客運股份有限公司、臺南市政府環境保護局、臺南市政府交通局,1,普通甲類市區公車運輸服務(包含營業據點及公車站點排放) 延人公里(pkm) 台灣 環境部 產品碳足跡 府城汽車客運股份有限公司、興南汽車客運股份有限公司、新營汽車客運股份有限公司、臺南市政府環境保護局、臺南市政府交通局
石蠟,1.31,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環境部,1,石蠟 kg 台灣 環境部 產品碳足跡 環境部
萬用免釘膠,0.59,支,支,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,南寶樹脂化學工廠股份有限公司(五廠)、臺南市環境保護局,1,萬用免釘膠 支 台灣 環境部 產品碳足跡 南寶樹脂化學工廠股份有限公司(五廠)、臺南市環境保護局
廢棄物焚化處理服務(臺南市永康垃圾資源回收(焚化)廠),327.0,公噸(mt),公噸(mt),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,臺南市永康垃圾資源回收(焚化)廠、臺南市政府環境保護局,1,廢棄物焚化處理服務(臺南市永康垃圾資源回收(焚化)廠) 公噸(mt) 台灣 環境部 產品碳足跡 臺南市永康垃圾資源回收(焚化)廠、臺南市政府環境保護局
廢棄物焚化處理服務(臺南市城西垃圾焚化廠),333.0,公噸(mt),公噸(mt),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,臺南市城西垃圾焚化廠、臺南市政府環境保護局,1,廢棄物焚化處理服務(臺南市城西垃圾焚化廠) 公噸(mt) 台灣 環境部 產品碳足跡 臺南市城西垃圾焚化廠、臺南市政府環境保護局
洗衣粉,1.34,kg,公斤(kg),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,清淨海生技股份有限公司,1,洗衣粉 kg 台灣 環境部 產品碳足跡 清淨海生技股份有限公司
"人孔底座(內徑1,800mm)",2090.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,內政部營建署,1,"人孔底座(內徑1,800mm) piece 台灣 環境部 產品碳足跡 內政部營建署"
"人孔大小頭(內徑1,800mm)",575.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,內政部營建署,1,"人孔大小頭(內徑1,800mm) piece 台灣 環境部 產品碳足跡 內政部營建署"
"人孔短管(長度30cm，內徑1,800mm)",248.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,內政部營建署,1,"人孔短管(長度30cm，內徑1,800mm) piece 台灣 環境部 產品碳足跡 內政部營建署"
"人孔短管(長度60cm，內徑1,800mm)",501.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,內政部營建署,1,"人孔短管(長度60cm，內徑1,800mm) piece 台灣 環境部 產品碳足跡 內政部營建署"
"人孔短管(長度90cm，內徑1,800mm)",755.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,內政部營建署,1,"人孔短管(長度90cm，內徑1,800mm) piece 台灣 環境部 產品碳足跡 內政部營建署"
"人孔短管(長度120cm，內徑1,800mm)",957.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,內政部營建署,1,"人孔短管(長度120cm，內徑1,800mm) piece 台灣 環境部 產品碳足跡 內政部營建署"
"全鋁質混凝土管(管徑1,000mm)",569.0,公尺(m),公尺(m),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,內政部營建署,1,"全鋁質混凝土管(管徑1,000mm) 公尺(m) 台灣 環境部 產品碳足跡 內政部營建署"
聚酯樹脂混凝土管(管徑600mm),169.0,公尺(m),公尺(m),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,中興工程顧問股份有限公司,1,聚酯樹脂混凝土管(管徑600mm) 公尺(m) 台灣 環境部 產品碳足跡 中興工程顧問股份有限公司
聚酯樹脂混凝土管(管徑400mm),91.3,公尺(m),公尺(m),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,中興工程顧問股份有限公司,1,聚酯樹脂混凝土管(管徑400mm) 公尺(m) 台灣 環境部 產品碳足跡 中興工程顧問股份有限公司
聚酯樹脂混凝土管(管徑300mm),55.2,公尺(m),公尺(m),MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,中興工程顧問股份有限公司,1,聚酯樹脂混凝土管(管徑300mm) 公尺(m) 台灣 環境部 產品碳足跡 中興工程顧問股份有限公司
"人孔底座(內徑1,200mm)",554.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,中興工程顧問股份有限公司,1,"人孔底座(內徑1,200mm) piece 台灣 環境部 產品碳足跡 中興工程顧問股份有限公司"
"人孔大小頭(內徑1,200mm)",277.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,中興工程顧問股份有限公司,1,"人孔大小頭(內徑1,200mm) piece 台灣 環境部 產品碳足跡 中興工程顧問股份有限公司"
"人孔短管(長度30cm，內徑1,200mm)",111.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,中興工程顧問股份有限公司,1,"人孔短管(長度30cm，內徑1,200mm) piece 台灣 環境部 產品碳足跡 中興工程顧問股份有限公司"
"人孔短管(長度90cm，內徑1,200mm)",338.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,中興工程顧問股份有限公司,1,"人孔短管(長度90cm，內徑1,200mm) piece 台灣 環境部 產品碳足跡 中興工程顧問股份有限公司"
"人孔短管(長度120cm，內徑1,200mm)",452.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,中興工程顧問股份有限公司,1,"人孔短管(長度120cm，內徑1,200mm) piece 台灣 環境部 產品碳足跡 中興工程顧問股份有限公司"
"人孔底座(內徑1,500mm)",1120.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,中興工程顧問股份有限公司,1,"人孔底座(內徑1,500mm) piece 台灣 環境部 產品碳足跡 中興工程顧問股份有限公司"
"人孔大小頭(內徑1,500mm)",393.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,中興工程顧問股份有限公司,1,"人孔大小頭(內徑1,500mm) piece 台灣 環境部 產品碳足跡 中興工程顧問股份有限公司"
"人孔短管(長度30cm，內徑1,500mm)",164.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,中興工程顧問股份有限公司,1,"人孔短管(長度30cm，內徑1,500mm) piece 台灣 環境部 產品碳足跡 中興工程顧問股份有限公司"
"人孔短管(長度60cm，內徑1,500mm)",333.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,中興工程顧問股份有限公司,1,"人孔短管(長度60cm，內徑1,500mm) piece 台灣 環境部 產品碳足跡 中興工程顧問股份有限公司"
"人孔短管(長度90cm，內徑1,500mm)",501.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,中興工程顧問股份有限公司,1,"人孔短管(長度90cm，內徑1,500mm) piece 台灣 環境部 產品碳足跡 中興工程顧問股份有限公司"
"人孔短管(長度120cm，內徑1,500mm)",669.0,piece,個,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,中興工程顧問股份有限公司,1,"人孔短管(長度120cm，內徑1,500mm) piece 台灣 環境部 產品碳足跡 中興工程顧問股份有限公司"
咖啡菇,0.3,盒,盒,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,國立曾文高級農工職業學校、臺南市政府環境保護局,1,咖啡菇 盒 台灣 環境部 產品碳足跡 國立曾文高級農工職業學校、臺南市政府環境保護局
咖啡菇(斤耳),0.278,盒,盒,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,國立曾文高級農工職業學校、臺南市政府環境保護局,1,咖啡菇(斤耳) 盒 台灣 環境部 產品碳足跡 國立曾文高級農工職業學校、臺南市政府環境保護局
無線滑鼠,3.76,支,支,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,環境部,1,無線滑鼠 支 台灣 環境部 產品碳足跡 環境部
咖啡菇(冬雪菇),0.286,盒,盒,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,國立曾文高級農工職業學校、臺南市政府環境保護局,1,咖啡菇(冬雪菇) 盒 台灣 環境部 產品碳足跡 國立曾文高級農工職業學校、臺南市政府環境保護局
咖啡菇(杏鮑菇),0.339,盒,盒,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,國立曾文高級農工職業學校、臺南市政府環境保護局,1,咖啡菇(杏鮑菇) 盒 台灣 環境部 產品碳足跡 國立曾文高級農工職業學校、臺南市政府環境保護局
咖啡菇(秀珍菇),0.288,盒,盒,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,國立曾文高級農工職業學校、臺南市政府環境保護局,1,咖啡菇(秀珍菇) 盒 台灣 環境部 產品碳足跡 國立曾文高級農工職業學校、臺南市政府環境保護局
咖啡菇(柳松菇),0.322,盒,盒,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,國立曾文高級農工職業學校、臺南市政府環境保護局,1,咖啡菇(柳松菇) 盒 台灣 環境部 產品碳足跡 國立曾文高級農工職業學校、臺南市政府環境保護局
咖啡菇(珊瑚菇),0.282,盒,盒,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,國立曾文高級農工職業學校、臺南市政府環境保護局,1,咖啡菇(珊瑚菇) 盒 台灣 環境部 產品碳足跡 國立曾文高級農工職業學校、臺南市政府環境保護局
咖啡菇(夏雪菇),0.287,盒,盒,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,國立曾文高級農工職業學校、臺南市政府環境保護局,1,咖啡菇(夏雪菇) 盒 台灣 環境部 產品碳足跡 國立曾文高級農工職業學校、臺南市政府環境保護局
咖啡菇(猴頭菇),0.341,盒,盒,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,國立曾文高級農工職業學校、臺南市政府環境保護局,1,咖啡菇(猴頭菇) 盒 台灣 環境部 產品碳足跡 國立曾文高級農工職業學校、臺南市政府環境保護局
咖啡菇(黑木耳),0.279,盒,盒,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,國立曾文高級農工職業學校、臺南市政府環境保護局,1,咖啡菇(黑木耳) 盒 台灣 環境部 產品碳足跡 國立曾文高級農工職業學校、臺南市政府環境保護局
咖啡菇(豬肚菇),0.309,盒,盒,MOENV CFP,TW,Taiwan Product Carbon Footprint,2017,國立曾文高級農工職業學校、臺南市政府環境保護局,1,咖啡菇(豬肚菇) 盒 台灣 環境部 產品碳足跡 國立曾文高級農工職業學校、臺南市政府環境保護局
