Record ID,原始採購／標案名稱,標準品名候選,官方財物次分類,產業分類候選,採購品類候選,Scope 3候選,採購機關,公開案號,公開日期,決標金額(元),官方回查網址,來源紀錄ID,資料狀態,人工覆核註記
RP-0062,第54屆全國技能競賽-冷凍空調職類冷凍材料類採購,第54屆全國技能競賽-冷凍空調職類冷凍材料類採購,氣體產生器;蒸餾設備;冷凍及空調設備;過濾機具,機械設備,機械／零組件,範疇3 類別1,臺北市立南港高級工業職業學校,113A07,2024-06-30,1300999,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615085.xml,BDM-1-70615085,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0063,雲林縣消防局113年度虎尾第二分隊救災用通訊設備建置採購案,雲林縣消防局113年度虎尾第二分隊救災用通訊設備建置,"收音機、電視,通訊器材及儀器",電子通訊,通訊／電子設備,範疇3 類別1,雲林縣消防局,113044,2024-06-30,1100000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615095.xml,BDM-1-70615095,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0064,下顎骨骨釘(或同等品)等5項,下顎骨骨釘(或同等品)等5項,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,國防醫學院,HJ13465P384,2024-06-30,5919200,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615101.xml,BDM-1-70615101,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0065,新北市三重區五華國民小學樂活運動站設備採購案,新北市三重區五華國民小學樂活運動站設備,運動商品,其他產業,其他財物,範疇3 類別1,新北市三重區五華國民小學,WHES1130313,2024-06-30,600000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615105.xml,BDM-1-70615105,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0066,113年度雲維L2變壓器檢修工作試驗電力機器特性試驗綜合試驗台,113年度雲維L2變壓器檢修工作試驗電力機器特性試驗綜合試驗台,做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器;工業程序控制設備;上述各項之零件及附件,電機電控,電力設備／電材,範疇3 類別1,台灣電力股份有限公司雲林區營業處,1201300015,2024-06-30,787500,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615111.xml,BDM-1-70615111,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0067,加護病房用電動病床,加護病房用電動病床,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,臺北市立聯合醫院,A113065,2024-06-30,360000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615119.xml,BDM-1-70615119,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0068,嘉義縣民雄鄉及竹崎鄉國民中小學113學年度學校午餐暨幼兒園點心食材聯合採購,嘉義縣民雄鄉及竹崎鄉國民中小學113學年度學校午餐暨幼兒園點心食材聯合採購,"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,嘉義縣立大吉國民中學,djjh1130524,2024-06-30,10216200,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615124.xml,BDM-1-70615124,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0069,心臟超音波影像報告系統,心臟超音波影像報告系統,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,臺北榮民總醫院,113S011F,2024-06-30,2880000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615127.xml,BDM-1-70615127,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0070,反恐訓練中心南側警衛室車阻採購案,反恐訓練中心南側警衛室車阻,建築預製結構,工程建材,建材／工程物料,範疇3 類別1,內政部警政署保安警察第一總隊,1130617,2024-06-30,262200,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615134.xml,BDM-1-70615134,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0071,液位控制系統及定位器採購一批,液位控制系統及定位器採購,其他電力設備及零件,電機電控,電力設備／電材,範疇3 類別1,台灣電力股份有限公司興達發電廠,3411300097,2024-06-30,5250000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615135.xml,BDM-1-70615135,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0072,E化護理工作車(一)採購案,E化護理工作車(一),"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,臺北市立聯合醫院,A113052,2024-06-30,3740000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615141.xml,BDM-1-70615141,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0073,好護舒防粘黏阻隔凝膠-1.5ml(或同等品)等5項,好護舒防粘黏阻隔凝膠-1.5ml(或同等品)等5項,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,國防醫學院,HJ13445P367,2024-06-30,6829200,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615143.xml,BDM-1-70615143,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0074,113、114年學生宿舍鍋爐與電熱水器預約檢修,113、114年學生宿舍鍋爐與電熱水器預約檢修,蒸汽產生器(中央暖氣鍋爐除外)及其零件,其他產業,其他財物,範疇3 類別1,國立中央大學,J113-003,2024-06-30,1999600,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615147.xml,BDM-1-70615147,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0075,113學年度工科新生製圖用具採購案,113學年度工科新生製圖用具,"工具機,其零件及附件",其他產業,其他財物,範疇3 類別1,新北市立三重高級商工職業學校,A11317,2024-06-30,423150,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615157.xml,BDM-1-70615157,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0076,113年度補助基層運動選手訓練站器材設備-標準室外鏈球鐵餅投擲場(10柱地基及開關門)採購案,113年度補助基層運動選手訓練站器材設備-標準室外鏈球鐵餅投擲場(10柱地基及開關門),運動商品,其他產業,其他財物,範疇3 類別1,桃園市立桃園高級中等學校,113TYSH28,2024-06-30,1300000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615169.xml,BDM-1-70615169,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0077,113年度藝采樓監視系統、廣播系統、電話系統更新設備採購,113年度藝采樓監視系統、廣播系統、電話系統更新設備採購,"收音機、電視,通訊器材及儀器",電子通訊,通訊／電子設備,範疇3 類別1,桃園市桃園區南門國民小學,113006,2024-06-30,2842713,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615172.xml,BDM-1-70615172,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0078,113-115年癌醫中心分院機器人小組72項醫材單價合約招標案,113-115年癌醫中心分院機器人小組72項醫材單價合約招標案,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,國立臺灣大學醫學院附設醫院,AM130100,2024-06-30,71794011,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615173.xml,BDM-1-70615173,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0079,「精算軟體Prophet」財物採購案,「精算軟體Prophet」財物,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,臺銀人壽保險股份有限公司,113-005-105-CB-1-525,2024-06-30,50530000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615176.xml,BDM-1-70615176,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0080,燈管固定座等49項(計五組)(第1、2、4、5組),燈管固定座等49項(計五組)(第1、2、4、5組),"軸承,齒輪,傳動裝置,驅動元件及其零件",其他產業,其他財物,範疇3 類別1,國防部海軍司令部,PD13684P470,2024-06-30,9389152,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615179.xml,BDM-1-70615179,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0081,黑色噴漆等19項(計二組),黑色噴漆等19項(計二組),漆類、清漆及相關產品；繪畫用色料；墨水,其他產業,其他財物,範疇3 類別1,國防部海軍司令部,PD13717P541,2024-06-30,780844,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615181.xml,BDM-1-70615181,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0082,艦用裝備配線操作模擬系統性能提升案,艦用裝備配線操作模擬系統性能提升案,電力傳輸、控制設備及其零件,電機電控,電力設備／電材,範疇3 類別1,國防部海軍司令部,PS13027P462,2024-06-30,4523700,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615182.xml,BDM-1-70615182,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0083,臺中市梧棲區中正國民小學113學年度學生午餐食材及幼兒園餐點食材採購(含114學年度後續擴充),臺中市梧棲區中正國民小學113學年度學生午餐食材及幼兒園餐點食材採購(含114學年度後續擴充),"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,臺中市梧棲區中正國民小學,11307,2024-06-30,16080000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615183.xml,BDM-1-70615183,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0084,塑鋼土等13項(計二組),塑鋼土等13項(計二組),基本化學產品,金屬加工,金屬／五金,範疇3 類別1,國防部海軍司令部,PD13636P483,2024-06-30,1692257,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615186.xml,BDM-1-70615186,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0085,曲柺軸等6項(計3組),曲柺軸等6項(計3組),"引擎,渦輪及其零件",機械設備,機械／零組件,範疇3 類別1,國防部海軍司令部,PD13715P534,2024-06-30,2199806,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615187.xml,BDM-1-70615187,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0086,全鋁線795MCM37股48000公斤,全鋁線795MCM37股48000公斤,電力傳輸、控制設備及其零件,電機電控,電力設備／電材,範疇3 類別1,台灣電力股份有限公司,4851300040,2024-06-30,15148350,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615190.xml,BDM-1-70615190,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0087,全鋁線1431MCM乙批,全鋁線1431MCM,電力傳輸、控制設備及其零件,電機電控,電力設備／電材,範疇3 類別1,台灣電力股份有限公司,4751300032,2024-06-30,1270500,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615195.xml,BDM-1-70615195,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0088,臺大癌醫中心分院即時高解析3D成像系統一套,臺大癌醫中心分院即時高解析3D成像系統一套,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,國立臺灣大學醫學院附設醫院,CC-A23005,2024-06-30,7000000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615208.xml,BDM-1-70615208,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0089,113學年度一年級新生文具採購,113學年度一年級新生文具採購,其他製造商品,其他產業,其他財物,範疇3 類別1,桃園市平鎮區南勢國民小學,NS1130607,2024-06-30,384000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615210.xml,BDM-1-70615210,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0090,0.7公升原桶強度麥芽威士忌PX雪莉桶木盒（含手提袋、手冊、紙箱、更換）,0.7公升原桶強度麥芽威士忌PX雪莉桶木盒（含手提袋、手冊、紙箱、更換）,"木製品,軟木製品,草及編結材料產品",其他產業,其他財物,範疇3 類別1,臺灣菸酒股份有限公司南投酒廠,113-3269-1-035,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615232.xml,BDM-1-70615232,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0091,配電調度監控系統程控防火牆汰舊換新,配電調度監控系統程控防火牆汰舊換新,"收音機、電視,通訊器材及儀器",電子通訊,通訊／電子設備,範疇3 類別1,台灣電力股份有限公司台中區營業處,1051300023,2024-06-30,252000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615237.xml,BDM-1-70615237,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0092,分子鋼(倍造耐BELZONA1311A/B兩劑),分子鋼(倍造耐BELZONA1311A/B兩劑),其他非鐵金屬及其製品（包括廢料及碎料）；瓷金及其製品；含金屬或其化合物之灰末及渣滓（不包括煉製鋼鐵所產生者）,金屬加工,金屬／五金,範疇3 類別1,台灣中油股份有限公司煉製事業部桃園煉油廠,I8N13F006,2024-06-30,201600,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615241.xml,BDM-1-70615241,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0093,集美國小113學年度上學期美勞教材採購案,集美國小113學年度上學期美勞教材,"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,新北市三重區集美國民小學,112-040,2024-06-30,505500,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615246.xml,BDM-1-70615246,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0094,113學年度新屋國小及東明國小午餐暨幼兒園午餐及點心外訂餐盒採購財物採購,113學年度新屋國小及東明國小午餐暨幼兒園午餐及點心外訂餐盒採購,"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,桃園市新屋區新屋國民小學,11306,2024-06-30,15677800,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615252.xml,BDM-1-70615252,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0095,電昌五號113年下半年船用物料乙批,電昌五號113年下半年船用物料,船舶,運輸設備,車輛／運輸設備,範疇3 類別1,台灣電力股份有限公司,S0091322009,2024-06-30,2300000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-1-70615254.xml,BDM-1-70615254,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
